ID, Name, Degree
"Devi Ahilyabai Holkar Airport", IDR, 48
"Miri Airport", MYY, 48
"Li�ge Airport", LGG, 48
"Pattimura Airport, Ambon", AMQ, 48
"Kagoshima Airport", KOJ, 48
"Sihanoukville International Airport", KOS, 48
"Pula Airport", PUY, 48
"Omsk Central Airport", OMS, 48
"Wichita Eisenhower National Airport", ICT, 48
"Roberts International Airport", ROB, 48
"Rankin Inlet Airport", YRT, 48
"Brest Bretagne Airport", BES, 47
"Pointe Noire Airport", PNR, 47
"Shiyan Wudangshan Airport", WDS, 47
"El Plumerillo Airport", MDZ, 47
"Leite Lopes Airport", RAO, 47
"Harrisburg International Airport", MDT, 47
"Krabi Airport", KBV, 47
"Fresno Yosemite International Airport", FAT, 47
"Banjul International Airport", BJL, 47
"Malabo Airport", SSG, 47
"Chandigarh Airport", IXC, 47
"St. John's International Airport", YYT, 47
"Bagdogra Airport", IXB, 46
"George Best Belfast City Airport", BHD, 46
"N'Djamena International Airport", NDJ, 46
"Nizhnevartovsk Airport", NJC, 46
"Kashgar Airport", KHG, 46
"General Roberto Fierro Villalobos International Airport", CUU, 46
"Long Beach /Daugherty Field/ Airport", LGB, 46
"Bournemouth Airport", BOH, 46
"Tongren Fenghuang Airport", TEN, 46
"Zhoushan Airport", HSN, 46
"Townsville Airport", TSV, 46
"Kelowna International Airport", YLW, 46
"Westchester County Airport", HPN, 46
"Sept-�les Airport", YZV, 45
"Governador Alu�zio Alves International Airport", NAT, 45
"Tengchong Tuofeng Airport", TCZ, 45
"Ralph Wien Memorial Airport", OTZ, 45
"Chifeng Airport", CIF, 45
"Marsa Alam International Airport", RMF, 45
"Khrabrovo Airport", KGD, 45
"Blue Grass Airport", LEX, 45
"Sri Guru Ram Dass Jee International Airport", ATQ, 45
"Pensacola Regional Airport", PNS, 45
"Dane County Regional Truax Field", MSN, 45
"Gregorio Luperon International Airport", POP, 45
"Rabat-Sal� Airport", RBA, 44
"Juneau International Airport", JNU, 44
"Ketchikan International Airport", KTN, 44
"Eurico de Aguiar Salles Airport", VIX, 44
"Aden International Airport", ADE, 44
"Aalborg Airport", AAL, 44
"Nizhny Novgorod Strigino International Airport", GOJ, 44
"Manchester-Boston Regional Airport", MHT, 44
"Southend Airport", SEN, 44
"Glasgow Prestwick Airport", PIK, 44
"Zumbi dos Palmares Airport", MCZ, 44
"Abha Regional Airport", AHB, 43
"Shah Amanat International Airport", CGP, 43
"Mangalore International Airport", IXE, 43
"Dominique Edward Osok Airport", SOQ, 43
"Langkawi International Airport", LGK, 43
"Praia International Airport", RAI, 43
"Almer�a International Airport", LEI, 43
"Santander Airport", SDR, 42
"Lovell Field", CHA, 42
"Hiroshima Airport", HIJ, 42
"Gothenburg City Airport", GSE, 42
"Cataratas International Airport", IGU, 42
"Cozumel International Airport", CZM, 42
"Novy Urengoy Airport", NUX, 42
"General Rafael Buelna International Airport", MZT, 42
"Tabriz International Airport", TBZ, 42
"Nanyang Jiangying Airport", NNY, 42
"Lok Nayak Jayaprakash Airport", PAT, 42
"Marechal Cunha Machado International Airport", SLZ, 42
"Toncont�n International Airport", TGU, 41
"Mikonos Airport", JMK, 41
"Campo Grande Airport", CGR, 41
"Huntsville International Carl T Jones Field", HSV, 41
"Columbia Metropolitan Airport", CAE, 41
"Juan Gualberto Gomez International Airport", VRA, 41
"Zunyi Maotai Airport", WMT, 41
"Hengyang Nanyue Airport", HNY, 41
"San Javier Airport", MJV, 40
"Jingdezhen Airport", JDZ, 40
"Seychelles International Airport", SEZ, 40
"Guernsey Airport", GCI, 40
"Augusto C. Sandino (Managua) International Airport", MGA, 40
"Abeid Amani Karume International Airport", ZNZ, 40
"Tongliao Airport", TGO, 40
"Sarajevo International Airport", SJJ, 40
"Podgorica Airport", TGD, 40
"Samui Airport", USM, 40
"Bachigualato Federal International Airport", CUL, 40
"Luang Phabang International Airport", LPQ, 40
"Samos Airport", SMI, 40
"The Eastern Iowa Airport", CID, 40
"Saskatoon John G. Diefenbaker International Airport", YXE, 39
"Reus Air Base", REU, 39
"Gustavo Rojas Pinilla International Airport", ADZ, 39
"Portland International Jetport Airport", PWM, 39
"Licenciado Manuel Crescencio Rejon Int Airport", MID, 39
"Malm� Sturup Airport", MMX, 39
"Niigata Airport", KIJ, 38
"Multan International Airport", MUX, 38
"Springfield Branson National Airport", SGF, 38
"Heho Airport", HEH, 38
"Wanxian Airport", WXN, 38
"Zaragoza Air Base", ZAZ, 38
"Rizhao Shanzihe Airport", RIZ, 38
"Kalamata Airport", KLX, 38
"Yibin Caiba Airport", YBP, 38
"Ercan International Airport", ECN, 38
"Komatsu Airport", KMQ, 38
"Aksu Airport", AKU, 38
"Mudanjiang Hailang International Airport", MDG, 38
"General Heriberto Jara International Airport", VER, 37
"Monastir Habib Bourguiba International Airport", MIR, 37
"Ten. Cel. Aviador C�sar Bombonato Airport", UDI, 37
"Aden Adde International Airport", MGQ, 37
"Nagasaki Airport", NGS, 37
"Supadio Airport", PNK, 37
"Mombasa Moi International Airport", MBA, 37
"Fort Wayne International Airport", FWA, 37
"Sheikh ul Alam Airport", SXR, 37
"Timisoara Traian Vuia Airport", TSR, 37
"Bijie Feixiong Airport", BFJ, 37
"Asheville Regional Airport", AVL, 37
"Douglas-Charles Airport", DOM, 37
"Dongying Shengli Airport", DOY, 37
"Iqaluit Airport", YFB, 37
"Biju Patnaik Airport", BBI, 37
"Regina International Airport", YQR, 37
"Dr. Babasaheb Ambedkar International Airport", NAG, 37
"Raipur Airport", RPR, 36
"Ta�if Regional Airport", TIF, 36
"Friedrichshafen Airport", FDH, 36
"Biarritz-Anglet-Bayonne Airport", BIQ, 36
"Dzaoudzi Pamandzi International Airport", DZA, 36
"Bod� Airport", BOO, 36
"Kopitnari Airport", KUT, 36
"Jackson-Medgar Wiley Evers International Airport", JAN, 36
"Long Island Mac Arthur Airport", ISP, 36
"Nanping Wuyishan Airport", WUS, 36
"Aktion National Airport", PVK, 36
"Changde Airport", CGD, 36
"Xinyang Minggang", XAI, 36
"Rabil Airport", BVC, 35
"Jinggangshan Airport", JGS, 35
"Santa Maria Airport", AJU, 35
"Robert L. Bradshaw International Airport", SKB, 35
"Birsa Munda Airport", IXR, 35
"Gassim Airport", ELQ, 35
"City of Colorado Springs Municipal Airport", COS, 35
"A Coru�a Airport", LCG, 35
"Port Harcourt International Airport", PHC, 35
"Chiang Rai International Airport", CEI, 35
"Sulaymaniyah International Airport", ISU, 35
"Beira Airport", BEW, 34
"Bujumbura International Airport", BJM, 34
"Varna Airport", VAR, 34
"Goose Bay Airport", YYR, 34
"Jiuzhai Huanglong Airport", JZH, 34
"Gaziantep International Airport", GZT, 34
"Point Salines International Airport", GND, 34
"La Palma Airport", SPC, 34
"Jiamusi Airport", JMU, 34
"Lilongwe International Airport", LLW, 34
"Queenstown International Airport", ZQN, 34
"Islas Malvinas Airport", ROS, 34
"Baoshan Yunduan Airport", BSD, 34
"Bolshoye Savino Airport", PEE, 34
"Kharkiv International Airport", HRK, 34
"Ixtapa Zihuatanejo International Airport", ZIH, 34
"Tivat Airport", TIV, 34
"Quer�taro Intercontinental Airport", QRO, 34
"John C. Munro Hamilton International Airport", YHM, 34
"Bishop International Airport", FNT, 33
"Alice Springs Airport", ASP, 33
"Vir Savarkar International Airport", IXZ, 33
"Fuyang Xiguan Airport", FUG, 33
"Victoria International Airport", YYJ, 33
"Sialkot Airport", SKT, 33
"La Chinita International Airport", MAR, 33
"Quetta International Airport", UET, 33
"Wabush Airport", YWK, 33
"Burlington International Airport", BTV, 33
"Saertu Airport", DQA, 33
"Adi Sumarmo Wiryokusumo Airport", SOC, 33
"General Wayne A. Downing Peoria International Airport", PIA, 33
"Syktyvkar Airport", SCW, 33
"Mahlon Sweet Field", EUG, 33
"Trabzon International Airport", TZX, 33
"Wilmington International Airport", ILM, 33
"Mount Isa Airport", ISA, 33
"Presidente Castro Pinto International Airport", JPA, 33
"L.F. Wade International International Airport", BDA, 33
"Shizuoka", FSZ, 33
"Andr�s Sabella G�lvez International Airport", ANF, 33
"Maestro Wilson Fonseca Airport", STM, 33
"Canberra International Airport", CBR, 33
"Matsuyama Airport", MYJ, 33
"Terrance B. Lettsome International Airport", EIS, 32
"New Ishigaki Airport", ISG, 32
"Enrique Olaya Herrera Airport", EOH, 32
"Licenciado Adolfo Lopez Mateos International Airport", TLC, 32
"Minangkabau International Airport", PDG, 32
"Shymkent Airport", CIT, 32
"Manuel M�rquez de Le�n International Airport", LAP, 32
"Alejandro Velasco Astete International Airport", CUZ, 32
"Juan Manuel Galvez International Airport", RTB, 32
"Hector International Airport", FAR, 32
"Sohag International Airport", HMB, 32
"South Bend Regional Airport", SBN, 32
"Jammu Airport", IXJ, 32
"Tallahassee Regional Airport", TLH, 32
"Gallatin Field", BZN, 31
"Qiqihar Sanjiazi Airport", NDG, 31
"Paderborn Lippstadt Airport", PAD, 31
"Ulan-Ude Airport (Mukhino)", UUD, 31
"Maastricht Aachen Airport", MST, 31
"�lesund Airport", AES, 31
"Burgas Airport", BOJ, 31
"Inverness Airport", INV, 31
"Miyazaki Airport", KMI, 31
"Abraham Gonz�lez International Airport", CJS, 31
"Quad City International Airport", MLI, 31
"Sultan Ismail Petra Airport", KBR, 31
"Ernesto Cortissoz International Airport", BAQ, 31
"Roanoke�Blacksburg Regional Airport", ROA, 31
"Billings Logan International Airport", BIL, 31
"Kannur International Airport", CNN, 31
"Carlos Rovirosa P�rez International Airport", VSA, 31
"Robin Hood Doncaster Sheffield Airport", DSA, 30
"Handan Airport", HDG, 30
"Lehigh Valley International Airport", ABE, 30
"Radin Inten II (Branti) Airport", TKG, 30
"Xingyi Airport", ACX, 30
"Joe Foss Field Airport", FSD, 30
"Mangshi Airport", LUM, 30
"Manzhouli Xijiao Airport", NZH, 30
"Frank Pais International Airport", HOG, 30
"Federico Garcia Lorca Airport", GRX, 30
"Simferopol International Airport", SIP, 30
"Rijeka Airport", RJK, 30
"Ulanhot Airport", HLH, 30
"Yan'an Ershilipu Airport", ENY, 30
"Norilsk-Alykel Airport", NSK, 30
"Bern Belp Airport", BRN, 30
"Grand Bahama International Airport", FPO, 30
"Voronezh International Airport", VOZ, 30
"Ireland West Knock Airport", NOC, 30
"Jorge Wilsterman International Airport", CBB, 30
"Namangan Airport", NMA, 30
"Alexander the Great International Airport", KVA, 30
"Madurai Airport", IXM, 30
"Donetsk International Airport", DOK, 30
"Leonard M Thompson International Airport", MHH, 30
"Juba International Airport", JUB, 29
"Tiruchirapally Civil Airport Airport", TRZ, 29
"Nampula Airport", APL, 29
"Raja Bhoj International Airport", BHO, 29
"Atyrau Airport", GUW, 29
"Trenton Mercer Airport", TTN, 29
"Okayama Airport", OKJ, 29
"Khanty Mansiysk Airport", HMA, 29
"Yining Airport", YIN, 29
"Foshan Shadi Airport", FUO, 29
"Billy Bishop Toronto City Centre Airport", YTZ, 29
"Martin Miguel De Guemes International Airport", SLA, 29
"Nouakchott�Oumtounsy International Airport", NKC, 29
"Luxor International Airport", LXR, 29
"Rarotonga International Airport", RAR, 29
"Prince Said Ibrahim International Airport", HAH, 29
"Linz H�rsching Airport", LNZ, 29
"Karamay Airport", KRY, 29
"Zahedan International Airport", ZAH, 29
"Qionghai Bo'ao Airport", BAR, 29
"Volgograd International Airport", VOG, 29
"Dnipropetrovsk International Airport", DNK, 29
"Yeager Airport", CRW, 29
"Abel Santamaria Airport", SNU, 28
"Aarhus Airport", AAR, 28
"Komodo Airport", LBJ, 28
"Makung Airport", MZG, 28
"Hami Airport", HMI, 28
"Hakodate Airport", HKD, 28
"Chita-Kadala Airport", HTA, 28
"Belgorod International Airport", EGO, 28
"Tabuk Airport", TUU, 28
"Kumamoto Airport", KMJ, 28
"Charlottesville Albemarle Airport", CHO, 28
"Yichun Mingyueshan Airport", YIC, 28
"Yogyakarta", YIA, 28
"Sultan Khairun Babullah Airport", TTE, 28
"Senador Petr�nio Portela Airport", THE, 28
"Thunder Bay Airport", YQT, 28
"Sir Seretse Khama International Airport", GBE, 28
"Arturo Michelena International Airport", VLN, 28
"La Tontouta International Airport", NOU, 27
"Sokol Airport", GDX, 27
"Aniak Airport", ANI, 27
"Samarkand Airport", SKD, 27
"Tampere-Pirkkala Airport", TMP, 27
"Puerto Princesa Airport", PPS, 27
"Cheongju International Airport/Cheongju Air Base (K-59/G-513)", CJJ, 27
"Diego Aracena Airport", IQQ, 27
"Ko�ice Airport", KSC, 27
"Innsbruck Airport", INN, 27
"Pangkal Pinang (Depati Amir) Airport", PGK, 27
"Palonegro Airport", BGA, 27
"Governador Jos� Richa Airport", LDB, 27
"Port Elizabeth Airport", PLZ, 27
"M�nster Osnabr�ck Airport", FMO, 27
"Kirkwall Airport", KOI, 27
"Basrah International Airport", BSR, 27
"Nausori International Airport", SUV, 27
"Johan Adolf Pengel International Airport", PBM, 26
"Enshi Airport", ENH, 26
"Anqing Tianzhushan Airport", AQG, 26
"Iloilo International Airport", ILO, 26
"Qianjiang Wulingshan Airport", JIQ, 26
"Rzesz�w-Jasionka Airport", RZE, 26
"Teniente Av. Jorge Henrich Arauz Airport", TDD, 26
"Dehradun Airport", DED, 26
"Ha'il Airport", HAS, 26
"Prince George Airport", YXS, 26
"Bahia - Jorge Amado Airport", IOS, 26
"Trieste�Friuli Venezia Giulia Airport", TRS, 26
"Jizan Regional Airport", GIZ, 26
"London Airport", YXU, 26
"Iskandar Airport", PKN, 26
"Quzhou Airport", JUZ, 26
"Assiut International Airport", ATZ, 26
"Xichang Qingshan Airport", XIC, 26
"Gainesville Regional Airport", GNV, 26
"Snohomish County (Paine Field) Airport", PAE, 26
"Vigo Airport", VGO, 26
"Tokua Airport", RAB, 26
"Mytilene International Airport", MJT, 26
"Begishevo Airport", NBC, 26
"Mutiara Airport", PLW, 26
"San Carlos De Bariloche Airport", BRC, 25
"Jiuhuashan Airport", JUH, 25
"Muan International Airport", MWX, 25
"Appleton International Airport", ATW, 25
"Broome International Airport", BME, 25
"Kobe Airport", UKB, 25
"Fort McMurray Airport", YMM, 25
"Kristiansand Airport", KRS, 25
"Uytash Airport", MCX, 25
"Pampulha - Carlos Drummond de Andrade Airport", PLU, 25
"Bagan Airport", NYU, 25
"Mirny Airport", MJZ, 25
"San Pedro Airport", SPR, 25
"Isle of Man Airport", IOM, 25
"Central Illinois Regional Airport at Bloomington-Normal", BMI, 25
"Dachuan Airport", DAX, 25
"Chingozi Airport", TET, 25
"General Manuel Carlos Piar International Airport", PZO, 25
"Astrakhan Airport", ASF, 25
"Lajes Airport", TER, 25
"Kinmen Airport", KNH, 25
"Mallam Aminu International Airport", KAN, 25
"Haugesund Airport", HAU, 25
"Saipan International Airport", SPN, 25
"La Rochelle-�le de R� Airport", LRH, 25
"Lubumbashi International Airport", FBM, 25
"Persian Gulf International Airport", PGU, 25
"Governador Jorge Teixeira de Oliveira Airport", PVH, 25
"Sardar-e-Jangal Airport", RAS, 25
"Lubbock Preston Smith International Airport", LBB, 25
"Misurata                                ", MRA, 25
"Cibao International Airport", STI, 25
"Cataratas Del Iguaz� International Airport", IGR, 25
"Victoria Falls International Airport", VFA, 25
"Simon Mwansa Kapwepwe International Airport", NLA, 25
"Roberts Field", RDM, 25
"Francisco Sarabia International Airport", TRC, 25
"Nanchong Airport", NAO, 25
"Wuhai Airport", WUA, 24
"Ume� Airport", UME, 24
"Laguindingan Airport", CGY, 24
"Norwich International Airport", NWI, 24
"Mount Hagen Kagamuga Airport", HGU, 24
"Gheshm Island", GSM, 24
"Kayseri Erkilet Airport", ASR, 24
"Ignatyevo Airport", BQS, 24
"Vijayawada Airport", VGA, 24
"Hotan Airport", HTN, 24
"Ancona Falconara Airport", AOI, 24
"Bah�as de Huatulco International Airport", HUX, 24
"Xinzhou Wutaishan Airport", WUT, 24
"Limoges Airport", LIG, 24
"Sfax Thyna International Airport", SFA, 24
"Prince Abdulmohsin Bin Abdulaziz Airport", YNB, 24
"Tangshan", TVS, 24
"Santo Pekoa International Airport", SON, 24
"Pemba Airport", POL, 24
"Jo�o Correa da Rocha Airport", MAB, 24
"El Palomar Airport", EPA, 24
"Karpathos Airport", AOK, 24
"Changbaishan Airport", NBS, 24
"Murmansk Airport", MMK, 24
"Hobart International Airport", HBA, 24
"Egal International Airport", HGA, 24
"Flamingo International Airport", BON, 24
"Nadzab Airport", LAE, 24
"Jardines Del Rey Airport", CCC, 24
"Phu Quoc International Airport", PQC, 24
"Saarbr�cken Airport", SCN, 24
"Abbotsford Airport", YXX, 24
"Maharana Pratap Airport", UDR, 24
"Rogue Valley International Medford Airport", MFR, 23
"Destin-Ft Walton Beach Airport", VPS, 23
"Meixian Airport", MXZ, 23
"Cheddi Jagan International Airport", GEO, 23
"Clermont-Ferrand Auvergne Airport", CFE, 23
"Santa Barbara Municipal Airport", SBA, 23
"Linfen Qiaoli Airport", LFQ, 23
"Vinh Airport", VII, 23
"Carriel Sur Airport", CCP, 23
"Nis Airport", INI, 23
"Thompson Airport", YTH, 23
"Wilkes Barre Scranton International Airport", AVP, 23
"Asmara International Airport", ASM, 23
"General Jos� Antonio Anzoategui International Airport", BLA, 23
"Hat Yai International Airport", HDY, 23
"Imphal Airport", IMF, 23
"Mulhouse", MLH, 23
"Mateca�a International Airport", PEI, 23
"Marcos A. Gelabert International Airport", PAC, 23
